System,ShaftSize,ShaftUnits,SternSize,SternUnits,FSK_Template,FSK_Notes,Priority,RuleType,FSA_Template,FSA_Tail_OD_in,Hose_Code,Hose_End1_in,Hose_End2_in,Clamp1_Code,Clamp2_Code,Comments
imperial,1.5,in,2.625,in,FSK-1500-2625,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.250"" ) (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-1500-2625,2.625,HOSE 2375,2.375,2.375,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.5,in,2.625,in,FSK-1500-2625,"straight hose; exact at FSA end and stretch at stern end (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-1500-2375,2.375,HOSE 2375,2.375,2.375,,,Alternative | Hose straight | Fit FSA exact | Fit stern stretch | Step-down No
imperial,1.5,in,2.625,in,FSK-1500-2625,"straight hose; exact at FSA end and stretch at stern end (stern end stretched by 0.125"" )",4,stretch_quarter_in,FSA-1500-2500,2.5,HOSE 2500,2.5,2.5,,,Alternative | Hose straight | Fit FSA exact | Fit stern stretch | Step-down No
imperial,1.5,in,2.625,in,FSK-1500-2625,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.125"" ) (stern end stretched by 0.125"" )",4,stretch_quarter_in,FSA-1500-2625,2.625,HOSE 2500,2.5,2.5,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.5,in,2.625,in,FSK-1500-2625,"stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1500-2250,2.25,HS 2250-2375,2.25,2.375,,,Alternative | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
imperial,1.5,in,2.625,in,FSK-1500-2625,"stretch at FSA end (0.125"" larger OD than hose ID); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1500-2375,2.375,HS 2250-2375,2.25,2.375,,,Alternative | Hose normal | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.5,in,2.625,in,FSK-1500-2625,"stretch at FSA end (0.250"" larger OD than hose ID); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1500-2500,2.5,HS 2250-2375,2.25,2.375,,,Alternative | Hose normal | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.5,in,2.625,in,FSK-1500-2625,"stretch at stern end (0.125"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1500-2625,2.625,HS 2500-2625,2.5,2.625,,,Alternative | Hose flipped | Fit FSA exact | Fit stern stretch | Step-down No
imperial,1.5,in,2.625,in,FSK-1500-2625,"step-down (FSA tail > stern); stretch at FSA end (0.250"" larger OD than hose ID); stretch at stern end (0.125"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1500-3000,3.0,HS 2500-2750,2.5,2.75,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern stretch | Step-down Yes
imperial,1.5,in,2.75,in,FSK-1500-2750,exact fit at both ends,1,recommended,FSA-1500-2500,2.5,HS 2500-2750,2.5,2.75,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,1.5,in,2.75,in,FSK-1500-2750,"straight hose; stretch at FSA end and exact at stern end (FSA end stretched by 0.250"" )",3,stretch_quarter_in,FSA-1500-3000,3.0,HOSE 2750,2.75,2.75,,,Alternative | Hose straight | Fit FSA stretch | Fit stern exact | Step-down No
imperial,1.5,in,2.75,in,FSK-1500-2750,"stretch at FSA end (0.125"" larger OD than hose ID)",3,straight_hose,FSA-1500-2625,2.625,HS 2500-2750,2.5,2.75,,,Alternative | Hose normal | Fit FSA stretch | Fit stern exact | Step-down No
imperial,1.5,in,2.75,in,FSK-1500-2750,"straight hose; exact at FSA end and stretch at stern end (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-1500-2500,2.5,HOSE 2500,2.5,2.5,,,Alternative | Hose straight | Fit FSA exact | Fit stern stretch | Step-down No
imperial,1.5,in,2.75,in,FSK-1500-2750,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.125"" ) (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-1500-2625,2.625,HOSE 2500,2.5,2.5,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.5,in,2.75,in,FSK-1500-2750,"straight hose; exact at FSA end and stretch at stern end (stern end stretched by 0.125"" )",4,stretch_quarter_in,FSA-1500-2625,2.625,HOSE 2625,2.625,2.625,,,Alternative | Hose straight | Fit FSA exact | Fit stern stretch | Step-down No
imperial,1.5,in,2.75,in,FSK-1500-2750,"stretch at stern end (0.125"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1500-2500,2.5,HS 2500-2625,2.5,2.625,,,Alternative | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
imperial,1.5,in,2.75,in,FSK-1500-2750,"stretch at FSA end (0.125"" larger OD than hose ID); stretch at stern end (0.125"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1500-2625,2.625,HS 2500-2625,2.5,2.625,,,Alternative | Hose normal | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.5,in,2.75,in,FSK-1500-2750,"stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1500-2625,2.625,HS 2500-2625,2.5,2.625,,,Alternative | Hose flipped | Fit FSA exact | Fit stern stretch | Step-down No
imperial,1.5,in,2.75,in,FSK-1500-2750,"step-down (FSA tail > stern); stretch at FSA end (0.250"" larger OD than hose ID); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1500-3000,3.0,HS 2500-2750,2.5,2.75,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern stretch | Step-down Yes
imperial,1.5,in,3.0,in,FSK-1500-3000,exact fit at both ends,1,recommended,FSA-1500-3000,3.0,HS 3000-3000,3.0,3.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,1.5,in,3.0,in,FSK-1500-3000,straight hose; exact at FSA end and exact at stern end,3,straight_hose,FSA-1500-3000,3.0,HOSE 3000,3.0,3.0,,,Alternative | Hose straight | Fit FSA exact | Fit stern exact | Step-down No
imperial,1.5,in,3.0,in,FSK-1500-3000,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.250"" ) (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-1500-3000,3.0,HOSE 2750,2.75,2.75,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.5,in,3.0,in,FSK-1500-3000,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.125"" ) (stern end stretched by 0.125"" )",4,stretch_quarter_in,FSA-1500-3000,3.0,HOSE 2875,2.875,2.875,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.5,in,3.0,in,FSK-1500-3000,"stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1500-2500,2.5,HS 2500-2750,2.5,2.75,,,Alternative | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
imperial,1.5,in,3.0,in,FSK-1500-3000,"stretch at FSA end (0.125"" larger OD than hose ID); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1500-2625,2.625,HS 2500-2750,2.5,2.75,,,Alternative | Hose normal | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.5,in,3.5,in,FSK-1500-3500,exact fit at both ends,1,recommended,FSA-1500-3000,3.0,HS 3000-3500,3.0,3.5,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,1.625,in,2.5,in,FSK-1625-2500,step-down (FSA tail > stern); exact fit at both ends,1,recommended,FSA-1750-2625,2.625,HS 2500-2625,2.5,2.625,,,Recommended | Hose flipped | Fit FSA exact | Fit stern exact | Step-down Yes
imperial,1.625,in,2.5,in,FSK-1625-2500,"straight hose; stretch at FSA end and exact at stern end (FSA end stretched by 0.125"" )",3,stretch_quarter_in,FSA-1750-2625,2.625,HOSE 2500,2.5,2.5,,,Alternative | Hose straight | Fit FSA stretch | Fit stern exact | Step-down No
imperial,1.625,in,2.5,in,FSK-1625-2500,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.250"" ) (stern end stretched by 0.125"" )",4,stretch_quarter_in,FSA-1750-2625,2.625,HOSE 2375,2.375,2.375,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.625,in,2.5,in,FSK-1625-2500,"step-down (FSA tail > stern); stretch at FSA end (0.250"" larger OD than hose ID); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1750-2625,2.625,HS 2250-2375,2.25,2.375,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern stretch | Step-down Yes
imperial,1.625,in,3.0,in,FSK-1625-3000,"No hose can be fit over these diameters without exceeding 1/4"" stretch or 1mm looseness; consult factory for custom solution.",5,estimated,,,,,,,,Estimated build | Hose nan | Fit FSA nan | Fit stern nan | Step-down nan
imperial,1.75,in,2.5,in,FSK-1750-2500,step-down (FSA tail > stern); exact fit at both ends,1,recommended,FSA-1750-2625,2.625,HS 2500-2625,2.5,2.625,,,Recommended | Hose flipped | Fit FSA exact | Fit stern exact | Step-down Yes
imperial,1.75,in,2.5,in,FSK-1750-2500,"straight hose; stretch at FSA end and exact at stern end (FSA end stretched by 0.125"" )",3,stretch_quarter_in,FSA-1750-2625,2.625,HOSE 2500,2.5,2.5,,,Alternative | Hose straight | Fit FSA stretch | Fit stern exact | Step-down No
imperial,1.75,in,2.5,in,FSK-1750-2500,straight hose; exact at FSA end and exact at stern end,3,straight_hose,FSA-1750-2500,2.5,HOSE 2500,2.5,2.5,,,Alternative | Hose straight | Fit FSA exact | Fit stern exact | Step-down No
imperial,1.75,in,2.5,in,FSK-1750-2500,"step-down (FSA tail > stern); stretch at FSA end (0.250"" larger OD than hose ID)",3,straight_hose,FSA-1750-3000,3.0,HS 2500-2750,2.5,2.75,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern exact | Step-down Yes
imperial,1.75,in,2.5,in,FSK-1750-2500,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.250"" ) (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-1750-2500,2.5,HOSE 2250,2.25,2.25,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.75,in,2.5,in,FSK-1750-2500,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.250"" ) (stern end stretched by 0.125"" )",4,stretch_quarter_in,FSA-1750-2625,2.625,HOSE 2375,2.375,2.375,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.75,in,2.5,in,FSK-1750-2500,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.125"" ) (stern end stretched by 0.125"" )",4,stretch_quarter_in,FSA-1750-2500,2.5,HOSE 2375,2.375,2.375,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.75,in,2.5,in,FSK-1750-2500,"stretch at FSA end (0.250"" larger OD than hose ID); stretch at stern end (0.130"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1750-2500,2.5,HS 2250-2375,2.25,2.375,,,Alternative | Hose normal | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.75,in,2.5,in,FSK-1750-2500,"stretch at FSA end (0.130"" larger OD than hose ID); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1750-2500,2.5,HS 2250-2375,2.25,2.375,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.75,in,2.5,in,FSK-1750-2500,"stretch at FSA end (0.250"" larger OD than hose ID); stretch at stern end (0.125"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1750-2500,2.5,HS 2250-2375,2.25,2.375,,,Alternative | Hose normal | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.75,in,2.5,in,FSK-1750-2500,"stretch at FSA end (0.125"" larger OD than hose ID); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1750-2500,2.5,HS 2250-2375,2.25,2.375,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.75,in,2.5,in,FSK-1750-2500,"step-down (FSA tail > stern); stretch at FSA end (0.250"" larger OD than hose ID); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1750-2625,2.625,HS 2250-2375,2.25,2.375,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern stretch | Step-down Yes
imperial,1.75,in,2.625,in,FSK-1750-2625,exact fit at both ends,1,recommended,FSA-1750-2500,2.5,HS 2500-2625,2.5,2.625,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,1.75,in,2.625,in,FSK-1750-2625,straight hose; exact at FSA end and exact at stern end,3,straight_hose,FSA-1750-2625,2.625,HOSE 2625,2.625,2.625,,,Alternative | Hose straight | Fit FSA exact | Fit stern exact | Step-down No
imperial,1.75,in,2.625,in,FSK-1750-2625,"stretch at FSA end (0.125"" larger OD than hose ID)",3,straight_hose,FSA-1750-2625,2.625,HS 2500-2625,2.5,2.625,,,Alternative | Hose normal | Fit FSA stretch | Fit stern exact | Step-down No
imperial,1.75,in,2.625,in,FSK-1750-2625,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.125"" ) (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-1750-2500,2.5,HOSE 2375,2.375,2.375,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.75,in,2.625,in,FSK-1750-2625,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.250"" ) (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-1750-2625,2.625,HOSE 2375,2.375,2.375,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.75,in,2.625,in,FSK-1750-2625,"straight hose; exact at FSA end and stretch at stern end (stern end stretched by 0.125"" )",4,stretch_quarter_in,FSA-1750-2500,2.5,HOSE 2500,2.5,2.5,,,Alternative | Hose straight | Fit FSA exact | Fit stern stretch | Step-down No
imperial,1.75,in,2.625,in,FSK-1750-2625,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.125"" ) (stern end stretched by 0.125"" )",4,stretch_quarter_in,FSA-1750-2625,2.625,HOSE 2500,2.5,2.5,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.75,in,2.625,in,FSK-1750-2625,"stretch at FSA end (0.250"" larger OD than hose ID); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1750-2500,2.5,HS 2250-2375,2.25,2.375,,,Alternative | Hose normal | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.75,in,2.625,in,FSK-1750-2625,"stretch at stern end (0.125"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1750-2625,2.625,HS 2500-2625,2.5,2.625,,,Alternative | Hose flipped | Fit FSA exact | Fit stern stretch | Step-down No
imperial,1.75,in,2.625,in,FSK-1750-2625,"step-down (FSA tail > stern); stretch at FSA end (0.250"" larger OD than hose ID); stretch at stern end (0.125"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1750-3000,3.0,HS 2500-2750,2.5,2.75,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern stretch | Step-down Yes
imperial,1.75,in,2.75,in,FSK-1750-2750,exact fit at both ends,1,recommended,FSA-1750-2500,2.5,HS 2500-2750,2.5,2.75,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,1.75,in,2.75,in,FSK-1750-2750,"straight hose; stretch at FSA end and exact at stern end (FSA end stretched by 0.250"" )",3,stretch_quarter_in,FSA-1750-3000,3.0,HOSE 2750,2.75,2.75,,,Alternative | Hose straight | Fit FSA stretch | Fit stern exact | Step-down No
imperial,1.75,in,2.75,in,FSK-1750-2750,"stretch at FSA end (0.125"" larger OD than hose ID)",3,straight_hose,FSA-1750-2625,2.625,HS 2500-2750,2.5,2.75,,,Alternative | Hose normal | Fit FSA stretch | Fit stern exact | Step-down No
imperial,1.75,in,2.75,in,FSK-1750-2750,"straight hose; exact at FSA end and stretch at stern end (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-1750-2500,2.5,HOSE 2500,2.5,2.5,,,Alternative | Hose straight | Fit FSA exact | Fit stern stretch | Step-down No
imperial,1.75,in,2.75,in,FSK-1750-2750,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.125"" ) (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-1750-2625,2.625,HOSE 2500,2.5,2.5,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.75,in,2.75,in,FSK-1750-2750,"straight hose; exact at FSA end and stretch at stern end (stern end stretched by 0.125"" )",4,stretch_quarter_in,FSA-1750-2625,2.625,HOSE 2625,2.625,2.625,,,Alternative | Hose straight | Fit FSA exact | Fit stern stretch | Step-down No
imperial,1.75,in,2.75,in,FSK-1750-2750,"stretch at stern end (0.125"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1750-2500,2.5,HS 2500-2625,2.5,2.625,,,Alternative | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
imperial,1.75,in,2.75,in,FSK-1750-2750,"stretch at FSA end (0.125"" larger OD than hose ID); stretch at stern end (0.125"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1750-2625,2.625,HS 2500-2625,2.5,2.625,,,Alternative | Hose normal | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.75,in,2.75,in,FSK-1750-2750,"stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1750-2625,2.625,HS 2500-2625,2.5,2.625,,,Alternative | Hose flipped | Fit FSA exact | Fit stern stretch | Step-down No
imperial,1.75,in,2.75,in,FSK-1750-2750,"step-down (FSA tail > stern); stretch at FSA end (0.250"" larger OD than hose ID); stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1750-3000,3.0,HS 2500-2750,2.5,2.75,,,Alternative | Hose flipped | Fit FSA stretch | Fit stern stretch | Step-down Yes
imperial,1.75,in,3.0,in,FSK-1750-3000,exact fit at both ends,1,recommended,FSA-1750-3000,3.0,HS 3000-3000,3.0,3.0,,,Recommended | Hose normal | Fit FSA exact | Fit stern exact | Step-down No
imperial,1.75,in,3.0,in,FSK-1750-3000,step-down (FSA tail > stern); exact fit at both ends,2,step_down,FSA-1750-3500,3.5,HS 3000-3500,3.0,3.5,,,Alternative | Hose flipped | Fit FSA exact | Fit stern exact | Step-down Yes
imperial,1.75,in,3.0,in,FSK-1750-3000,straight hose; exact at FSA end and exact at stern end,3,straight_hose,FSA-1750-3000,3.0,HOSE 3000,3.0,3.0,,,Alternative | Hose straight | Fit FSA exact | Fit stern exact | Step-down No
imperial,1.75,in,3.0,in,FSK-1750-3000,"straight hose; stretch at FSA end and exact at stern end (FSA end stretched by 0.250"" )",3,stretch_quarter_in,FSA-1750-3250,3.25,HOSE 3000,3.0,3.0,,,Alternative | Hose straight | Fit FSA stretch | Fit stern exact | Step-down No
imperial,1.75,in,3.0,in,FSK-1750-3000,"step-down (FSA tail > stern); stretch at FSA end (0.250"" larger OD than hose ID)",3,straight_hose,FSA-1750-3250,3.25,HS 3000-3000,3.0,3.0,,,Alternative | Hose normal | Fit FSA stretch | Fit stern exact | Step-down Yes
imperial,1.75,in,3.0,in,FSK-1750-3000,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.250"" ) (stern end stretched by 0.250"" )",4,stretch_quarter_in,FSA-1750-3000,3.0,HOSE 2750,2.75,2.75,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.75,in,3.0,in,FSK-1750-3000,"straight hose; stretch at FSA end and stretch at stern end (FSA end stretched by 0.125"" ) (stern end stretched by 0.125"" )",4,stretch_quarter_in,FSA-1750-3000,3.0,HOSE 2875,2.875,2.875,,,Alternative | Hose straight | Fit FSA stretch | Fit stern stretch | Step-down No
imperial,1.75,in,3.0,in,FSK-1750-3000,"stretch at stern end (0.250"" larger OD than hose ID)",4,stretch_quarter_in,FSA-1750-2500,2.5,HS 2500-2750,2.5,2.75,,,Alternative | Hose normal | Fit FSA exact | Fit stern stretch | Step-down No
