System,ShaftSize,ShaftUnits,SternSize,SternUnits,FSK_Template,FSK_Notes,Priority,RuleType,Is_US_Recommended,Stretch_Type,Stretch_Backend_in,Stretch_Stern_in,FSA_Template,FSA_Tail_OD_in,Hose_Code,Hose_End1_in,Hose_End2_in,Clamp1_Code,Clamp1_Qty,Clamp2_Code,Clamp2_Qty,Comments
SureSeal,3.25,in,4.25,in,nan,,3,Rule Engine,False,Backend,0.25,0.0,FSA-3250-4500-0,4.5,HOSE 4250,4.25,4.25,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.250in, stern 0.000in"
SureSeal,3.25,in,4.25,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-4000-1,4.0,HS 4000-4250,4.0,4.25,CLAMP-4000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,4.25,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-4000-2,4.0,HS 4000-4250,4.0,4.25,CLAMP-4000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,4.25,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-4000-3,4.0,HS 4000-4250,4.0,4.25,CLAMP-4000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,4.5,in,FSK-3250-4500-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-4000-0,4.0,HS 4000-4500,4.0,4.5,CLAMP-4000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,4.5,in,FSK-3250-4500-1,,1,US Recommended,True,None,0.0,0.0,FSA-3250-5000-1,5.0,HS 4500-5000,4.5,5.0,CLAMP-6000,2,CLAMP-6000,2,US Recommended; Articulated Hose; Orientation B->Backend
SureSeal,3.25,in,4.5,in,FSK-3250-4500-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-4000-1,4.0,HS 4000-4500,4.0,4.5,CLAMP-4000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,4.5,in,FSK-3250-4500-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-4000-2,4.0,HS 4000-4500,4.0,4.5,CLAMP-4000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,4.5,in,FSK-3250-4500-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-4000-3,4.0,HS 4000-4500,4.0,4.5,CLAMP-4000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,4.75,in,FSK-3250-4750-1,,3,Rule Engine,False,Backend,0.25,0.0,FSA-3250-5000-0,5.0,HOSE 4750,4.75,4.75,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.250in, stern 0.000in"
SureSeal,3.25,in,4.75,in,FSK-3250-4750-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-4750-1,4.75,HOSE 4750,4.75,4.75,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,3.25,in,4.75,in,FSK-3250-4750-1,,3,Rule Engine,False,Backend,0.25,0.0,FSA-3250-5000-1,5.0,HOSE 4750,4.75,4.75,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.250in, stern 0.000in"
SureSeal,3.25,in,5.0,in,FSK-3250-5000-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-4000-0,4.0,HS 4000-5000,4.0,5.0,CLAMP-4000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,5.0,in,FSK-3250-5000-1,,1,US Recommended,True,None,0.0,0.0,FSA-3250-5000-1,5.0,HOSE 5000,5.0,5.0,CLAMP-6000,2,CLAMP-6000,2,US Recommended; Articulated Hose; Orientation Reversible
SureSeal,3.25,in,5.0,in,FSK-3250-5000-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-4000-1,4.0,HS 4000-5000,4.0,5.0,CLAMP-4000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,5.0,in,FSK-3250-5000-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-4000-2,4.0,HS 4000-5000,4.0,5.0,CLAMP-4000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,5.0,in,FSK-3250-5000-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-4000-3,4.0,HS 4000-5000,4.0,5.0,CLAMP-4000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,5.5,in,FSK-3250-5500-0,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-5000-0,5.0,HS 5000-5500,5.0,5.5,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,5.5,in,FSK-3250-5500-1,,1,US Recommended,True,None,0.0,0.0,FSA-3250-5000-1,5.0,HS 5000-5500,5.0,5.5,CLAMP-6000,2,CLAMP-6000,2,US Recommended; Articulated Hose; Orientation A->Backend
SureSeal,3.25,in,5.5,in,FSK-3250-5500-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-5000-1,5.0,HS 5000-5500,5.0,5.5,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,5.5,in,FSK-3250-5500-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-5000-2,5.0,HS 5000-5500,5.0,5.5,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,5.5,in,FSK-3250-5500-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-5000-3,5.0,HS 5000-5500,5.0,5.5,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,6.0,in,FSK-3250-6000-0,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-5000-0,5.0,HS 5000-6000,5.0,6.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,6.0,in,FSK-3250-6000-1,,1,US Recommended,True,None,0.0,0.0,FSA-3250-5000-1,5.0,HS 5000-6000,5.0,6.0,CLAMP-6000,2,CLAMP-6000,2,US Recommended; Articulated Hose; Orientation A->Backend
SureSeal,3.25,in,6.0,in,FSK-3250-6000-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-5000-1,5.0,HS 5000-6000,5.0,6.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,6.0,in,FSK-3250-6000-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-5000-2,5.0,HS 5000-6000,5.0,6.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,6.0,in,FSK-3250-6000-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-5000-3,5.0,HS 5000-6000,5.0,6.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.25,in,6.5,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3250-5500-0,5.5,HS 5500-6500,5.5,6.5,CLAMP-6000,2,CLAMP-7000,3,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.5,in,4.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-4500-0,4.5,HS 4000-4500,4.0,4.5,CLAMP-6000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,3.5,in,4.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-5000-0,5.0,HS 4000-5000,4.0,5.0,CLAMP-6000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,3.5,in,4.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-4500-1,4.5,HS 4000-4500,4.0,4.5,CLAMP-6000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,3.5,in,4.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-5000-1,5.0,HS 4000-5000,4.0,5.0,CLAMP-6000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,3.5,in,4.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-4500-2,4.5,HS 4000-4500,4.0,4.5,CLAMP-6000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,3.5,in,4.25,in,nan,,3,Rule Engine,False,Backend,0.25,0.0,FSA-3500-4500-0,4.5,HOSE 4250,4.25,4.25,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.250in, stern 0.000in"
SureSeal,3.5,in,4.25,in,nan,,3,Rule Engine,False,Backend,0.25,0.0,FSA-3500-4500-1,4.5,HOSE 4250,4.25,4.25,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.250in, stern 0.000in"
SureSeal,3.5,in,4.25,in,nan,,3,Rule Engine,False,Backend,0.25,0.0,FSA-3500-4500-2,4.5,HOSE 4250,4.25,4.25,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.250in, stern 0.000in"
SureSeal,3.5,in,4.5,in,FSK-3500-4500-0,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-4500-0,4.5,HS 4500-4500,4.5,4.5,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.5,in,4.5,in,FSK-3500-4500-1,,1,US Recommended,True,None,0.0,0.0,FSA-3500-5000-1,5.0,HS 4500-5000,4.5,5.0,CLAMP-6000,2,CLAMP-6000,2,US Recommended; Articulated Hose; Orientation B->Backend
SureSeal,3.5,in,4.5,in,FSK-3500-4500-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-4500-1,4.5,HS 4500-4500,4.5,4.5,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.5,in,4.75,in,nan,,3,Rule Engine,False,Backend,0.25,0.0,FSA-3500-5000-0,5.0,HOSE 4750,4.75,4.75,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.250in, stern 0.000in"
SureSeal,3.5,in,4.75,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-4750-1,4.75,HOSE 4750,4.75,4.75,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,3.5,in,4.75,in,nan,,3,Rule Engine,False,Backend,0.25,0.0,FSA-3500-5000-1,5.0,HOSE 4750,4.75,4.75,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.250in, stern 0.000in"
SureSeal,3.5,in,5.0,in,FSK-3500-5000-0,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-4500-0,4.5,HS 4500-5000,4.5,5.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.5,in,5.0,in,FSK-3500-5000-0,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-5500-0,5.5,HS 5000-5500,5.0,5.5,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,3.5,in,5.0,in,FSK-3500-5000-0,,1,US Recommended,True,None,0.0,0.0,FSA-3500-5000-1,5.0,HOSE 5000,5.0,5.0,CLAMP-6000,2,CLAMP-6000,2,US Recommended; Articulated Hose; Orientation Reversible
SureSeal,3.5,in,5.0,in,FSK-3500-5000-0,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-4500-1,4.5,HS 4500-5000,4.5,5.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.5,in,5.0,in,FSK-3500-5000-0,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-4500-2,4.5,HS 4500-5000,4.5,5.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.5,in,5.5,in,FSK-3500-5500-0,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-5000-0,5.0,HS 5000-5500,5.0,5.5,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.5,in,5.5,in,FSK-3500-5500-1,,1,US Recommended,True,None,0.0,0.0,FSA-3500-5000-1,5.0,HS 5000-5500,5.0,5.5,CLAMP-6000,2,CLAMP-6000,2,US Recommended; Articulated Hose; Orientation A->Backend
SureSeal,3.5,in,5.5,in,FSK-3500-5500-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-5000-1,5.0,HS 5000-5500,5.0,5.5,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.5,in,6.0,in,FSK-3500-6000-0,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-5000-0,5.0,HS 5000-6000,5.0,6.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.5,in,6.0,in,FSK-3500-6000-1,,1,US Recommended,True,None,0.0,0.0,FSA-3500-5000-1,5.0,HS 5000-6000,5.0,6.0,CLAMP-6000,2,CLAMP-6000,2,US Recommended; Articulated Hose; Orientation A->Backend
SureSeal,3.5,in,6.0,in,FSK-3500-6000-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-6000-1,6.0,HOSE 6000,6.0,6.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,3.5,in,6.0,in,FSK-3500-6000-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-5000-1,5.0,HS 5000-6000,5.0,6.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.5,in,6.5,in,FSK-3500-6500-0,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-6500-0,6.5,HOSE 6500,6.5,6.5,CLAMP-7000,3,CLAMP-7000,3,Rule Engine; Straight; Orientation A->Backend
SureSeal,3.5,in,6.5,in,FSK-3500-6500-0,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-5500-0,5.5,HS 5500-6500,5.5,6.5,CLAMP-6000,2,CLAMP-7000,3,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.5,in,6.5,in,FSK-3500-6500-1,,1,US Recommended,True,None,0.0,0.0,FSA-3500-5500-1,5.5,HS 5500-6500,5.5,6.5,CLAMP-6000,2,CLAMP-7000,3,US Recommended; Articulated Hose; Orientation A->Backend
SureSeal,3.5,in,6.5,in,FSK-3500-6500-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-5500-1,5.5,HS 5500-6500,5.5,6.5,CLAMP-6000,2,CLAMP-7000,3,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.5,in,7.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-6500-0,6.5,HS 6500-7000,6.5,7.0,CLAMP-7000,3,CLAMP-7000,3,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.5,in,7.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-6500-1,6.5,HS 6500-7000,6.5,7.0,CLAMP-7000,3,CLAMP-7000,3,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.5,in,8.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-6500-0,6.5,HS 6500-8000,6.5,8.0,CLAMP-7000,3,CLAMP-8000,3,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.5,in,8.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3500-6500-1,6.5,HS 6500-8000,6.5,8.0,CLAMP-7000,3,CLAMP-8000,3,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.625,in,4.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3625-5000-1,5.0,HS 4000-5000,4.0,5.0,CLAMP-6000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,3.625,in,4.25,in,nan,,5,Rule Engine,False,Stern,0.0,0.25,FSA-3625-5000-1,5.0,HS 4000-5000,4.0,5.0,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.000in, stern 0.250in"
SureSeal,3.625,in,4.5,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3625-5000-1,5.0,HS 4500-5000,4.5,5.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,3.625,in,4.75,in,nan,,3,Rule Engine,False,Backend,0.25,0.0,FSA-3625-5000-1,5.0,HOSE 4750,4.75,4.75,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.250in, stern 0.000in"
SureSeal,3.625,in,4.75,in,nan,,5,Rule Engine,False,Stern,0.0,0.25,FSA-3625-5000-1,5.0,HS 4500-5000,4.5,5.0,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.000in, stern 0.250in"
SureSeal,3.625,in,5.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3625-5000-1,5.0,HOSE 5000,5.0,5.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Straight; Orientation A->Backend
SureSeal,3.625,in,5.0,in,nan,,6,Rule Engine,False,Both,0.25,0.25,FSA-3625-5000-1,5.0,HOSE 4750,4.75,4.75,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.250in, stern 0.250in"
SureSeal,3.625,in,5.5,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3625-5000-1,5.0,HS 5000-5500,5.0,5.5,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.625,in,6.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3625-5000-1,5.0,HS 5000-6000,5.0,6.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.75,in,4.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-5000-0,5.0,HS 4000-5000,4.0,5.0,CLAMP-6000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,3.75,in,4.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-5000-1,5.0,HS 4000-5000,4.0,5.0,CLAMP-6000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,3.75,in,4.25,in,nan,,5,Rule Engine,False,Stern,0.0,0.25,FSA-3750-5000-0,5.0,HS 4000-5000,4.0,5.0,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.000in, stern 0.250in"
SureSeal,3.75,in,4.25,in,nan,,5,Rule Engine,False,Stern,0.0,0.25,FSA-3750-5000-1,5.0,HS 4000-5000,4.0,5.0,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.000in, stern 0.250in"
SureSeal,3.75,in,4.5,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-5000-0,5.0,HS 4500-5000,4.5,5.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,3.75,in,4.5,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-5000-1,5.0,HS 4500-5000,4.5,5.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,3.75,in,4.75,in,nan,,3,Rule Engine,False,Backend,0.25,0.0,FSA-3750-5000-0,5.0,HOSE 4750,4.75,4.75,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.250in, stern 0.000in"
SureSeal,3.75,in,4.75,in,nan,,5,Rule Engine,False,Stern,0.0,0.25,FSA-3750-5000-0,5.0,HS 4500-5000,4.5,5.0,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.000in, stern 0.250in"
SureSeal,3.75,in,4.75,in,nan,,3,Rule Engine,False,Backend,0.25,0.0,FSA-3750-5000-1,5.0,HOSE 4750,4.75,4.75,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Straight; Orientation A->Backend; Stretch backend 0.250in, stern 0.000in"
SureSeal,3.75,in,5.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-5500-0,5.5,HS 5000-5500,5.0,5.5,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,3.75,in,5.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-5500-1,5.5,HS 5000-5500,5.0,5.5,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,3.75,in,5.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-5500-2,5.5,HS 5000-5500,5.0,5.5,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,3.75,in,5.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-5500-3,5.5,HS 5000-5500,5.0,5.5,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,3.75,in,5.5,in,FSK-3750-5500-0,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-5000-0,5.0,HS 5000-5500,5.0,5.5,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.75,in,5.5,in,FSK-3750-5500-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-5000-1,5.0,HS 5000-5500,5.0,5.5,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.75,in,5.5,in,FSK-3750-5500-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-6500-1,6.5,HS 5500-6500,5.5,6.5,CLAMP-7000,3,CLAMP-6000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,3.75,in,6.0,in,FSK-3750-6000-0,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-5000-0,5.0,HS 5000-6000,5.0,6.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.75,in,6.0,in,FSK-3750-6000-1,,1,US Recommended,True,None,0.0,0.0,FSA-3750-5000-1,5.0,HS 5000-6000,5.0,6.0,CLAMP-6000,2,CLAMP-6000,2,US Recommended; Articulated Hose; Orientation A->Backend
SureSeal,3.75,in,6.0,in,FSK-3750-6000-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-5000-1,5.0,HS 5000-6000,5.0,6.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.75,in,6.5,in,FSK-3750-6500-0,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-5500-0,5.5,HS 5500-6500,5.5,6.5,CLAMP-6000,2,CLAMP-7000,3,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.75,in,6.5,in,FSK-3750-6500-1,,1,US Recommended,True,None,0.0,0.0,FSA-3750-5500-1,5.5,HS 5500-6500,5.5,6.5,CLAMP-6000,2,CLAMP-7000,3,US Recommended; Articulated Hose; Orientation A->Backend
SureSeal,3.75,in,6.5,in,FSK-3750-6500-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-5500-1,5.5,HS 5500-6500,5.5,6.5,CLAMP-6000,2,CLAMP-7000,3,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.75,in,6.5,in,FSK-3750-6500-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-5500-2,5.5,HS 5500-6500,5.5,6.5,CLAMP-6000,2,CLAMP-7000,3,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.75,in,6.5,in,FSK-3750-6500-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-5500-3,5.5,HS 5500-6500,5.5,6.5,CLAMP-6000,2,CLAMP-7000,3,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.75,in,7.0,in,FSK-3750-7000-1,,1,US Recommended,True,None,0.0,0.0,FSA-3750-6500-1,6.5,HS 6500-7000,6.5,7.0,CLAMP-7000,3,CLAMP-7000,3,US Recommended; Articulated Hose; Orientation A->Backend
SureSeal,3.75,in,7.0,in,FSK-3750-7000-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-7000-1,7.0,HOSE 7000,7.0,7.0,CLAMP-7000,3,CLAMP-7000,3,Rule Engine; Straight; Orientation A->Backend
SureSeal,3.75,in,7.0,in,FSK-3750-7000-1,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-6500-1,6.5,HS 6500-7000,6.5,7.0,CLAMP-7000,3,CLAMP-7000,3,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.75,in,8.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-6500-1,6.5,HS 6500-8000,6.5,8.0,CLAMP-7000,3,CLAMP-8000,3,Rule Engine; Articulated; Orientation A->Backend
SureSeal,3.75,in,8.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-3750-7000-1,7.0,HS 7000-8000,7.0,8.0,CLAMP-7000,3,CLAMP-8000,3,Rule Engine; Articulated; Orientation A->Backend
SureSeal,4.0,in,4.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-4000-5000-0,5.0,HS 4000-5000,4.0,5.0,CLAMP-6000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,4.0,in,4.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-4000-5000-1,5.0,HS 4000-5000,4.0,5.0,CLAMP-6000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,4.0,in,4.0,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-4000-5000-2,5.0,HS 4000-5000,4.0,5.0,CLAMP-6000,2,CLAMP-4000,2,Rule Engine; Articulated; Orientation B->Backend
SureSeal,4.0,in,4.25,in,nan,,5,Rule Engine,False,Stern,0.0,0.25,FSA-4000-5000-0,5.0,HS 4000-5000,4.0,5.0,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.000in, stern 0.250in"
SureSeal,4.0,in,4.25,in,nan,,5,Rule Engine,False,Stern,0.0,0.25,FSA-4000-5000-1,5.0,HS 4000-5000,4.0,5.0,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.000in, stern 0.250in"
SureSeal,4.0,in,4.25,in,nan,,5,Rule Engine,False,Stern,0.0,0.25,FSA-4000-5000-2,5.0,HS 4000-5000,4.0,5.0,CLAMP-6000,2,CLAMP-6000,2,"Rule Engine; Articulated; Orientation B->Backend; Stretch backend 0.000in, stern 0.250in"
SureSeal,4.0,in,4.5,in,nan,,2,Rule Engine,False,None,0.0,0.0,FSA-4000-5000-0,5.0,HS 4500-5000,4.5,5.0,CLAMP-6000,2,CLAMP-6000,2,Rule Engine; Articulated; Orientation B->Backend
