System,ShaftSize,ShaftUnits,SternSize,SternUnits,Priority,Is_US_Recommended,RuleType,Stretch_Type,Stretch_Backend_in,Stretch_Stern_in,FSA_Template,Hose_Code,Clamp1_Code,Clamp1_Qty,Clamp2_Code,Clamp2_Qty,Hose_Orientation,Comments
SureSeal,3.25,in,4.75,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-3250-4500-1,HS 4500-4500,CLAMP-4500,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.25,in,4.75,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-3250-5000-1,HS 4500-5000,CLAMP-5000,2,CLAMP-5000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.25,in,4.75,in,6,False,Rule Engine,Stern,0.0,0.25,FSA-3250-4500-1,HOSE 4500,CLAMP-4500,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.25,in,5.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-3250-4000-1,HS 4000-5000,CLAMP-4000,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.25,in,5.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-3250-4500-1,HS 4500-5000,CLAMP-4500,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.25,in,5.0,in,3,False,Rule Engine,None,0.0,0.0,FSA-3250-5000-1,HOSE 5000,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.25,in,5.0,in,7,False,Rule Engine,Both,0.25,0.25,FSA-3250-5000-1,HOSE 4750,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.25,in,5.25,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-3250-4000-1,HS 4000-5000,CLAMP-4000,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.25,in,5.25,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-3250-4500-1,HS 4500-5000,CLAMP-4500,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.25,in,5.25,in,6,False,Rule Engine,Stern,0.0,0.25,FSA-3250-5000-1,HOSE 5000,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.25,in,5.5,in,1,True,US Recommended,None,0.0,0.0,FSA-3250-5000-1,HS 5000-5500,CLAMP-5000,2,CLAMP-5500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.25,in,6.0,in,1,True,US Recommended,None,0.0,0.0,FSA-3250-5000-1,HS 5000-6000,CLAMP-5000,2,CLAMP-6000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.5,in,4.5,in,1,True,US Recommended,None,0.0,0.0,FSA-3500-5000-1,HS 4500-5000,CLAMP-5000,2,CLAMP-4500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.5,in,4.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-3500-4500-1,HS 4500-4500,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.5,in,4.5,in,3,False,Rule Engine,None,0.0,0.0,FSA-3500-4500-1,HOSE 4500,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.5,in,4.5,in,7,False,Rule Engine,Both,0.25,0.25,FSA-3500-4500-1,HOSE 4250,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.5,in,5.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-3500-4500-1,HS 4500-5000,CLAMP-4500,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.5,in,5.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-3500-5500-1,HS 5000-5500,CLAMP-5500,2,CLAMP-5000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.5,in,5.0,in,3,False,Rule Engine,None,0.0,0.0,FSA-3500-5000-1,HOSE 5000,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.5,in,5.0,in,7,False,Rule Engine,Both,0.25,0.25,FSA-3500-5000-1,HOSE 4750,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.5,in,5.25,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-3500-4500-1,HS 4500-5000,CLAMP-4500,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.5,in,5.25,in,5,False,Rule Engine,Stern,0.0,0.25,FSA-3500-5500-1,HS 5000-5500,CLAMP-5500,2,CLAMP-5000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.5,in,5.25,in,6,False,Rule Engine,Stern,0.0,0.25,FSA-3500-5000-1,HOSE 5000,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.5,in,5.5,in,1,True,US Recommended,None,0.0,0.0,FSA-3500-5000-1,HS 5000-5500,CLAMP-5000,2,CLAMP-5500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.5,in,5.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-3500-6500-1,HS 5500-6500,CLAMP-6500,3,CLAMP-5500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.5,in,5.5,in,3,False,Rule Engine,None,0.0,0.0,FSA-3500-5500-1,HOSE 5500,CLAMP-5500,2,CLAMP-5500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,3.5,in,6.0,in,1,True,US Recommended,None,0.0,0.0,FSA-3500-5000-1,HS 5000-6000,CLAMP-5000,2,CLAMP-6000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.5,in,6.5,in,1,True,US Recommended,None,0.0,0.0,FSA-3500-5500-1,HS 5500-6500,CLAMP-5500,2,CLAMP-6500,3,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.5,in,6.5,in,3,False,Rule Engine,None,0.0,0.0,FSA-3500-6500-1,HOSE 6500,CLAMP-6500,3,CLAMP-6500,3,A->Backend,Straight; Orientation A->Backend
SureSeal,3.5,in,7.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-3500-6500-1,HS 6500-7000,CLAMP-6500,3,CLAMP-7000,3,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.75,in,4.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-3750-5000-1,HS 4500-5000,CLAMP-5000,2,CLAMP-4500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.75,in,5.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-3750-5000-1,HS 5000-5500,CLAMP-5000,2,CLAMP-5500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.75,in,5.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-3750-6500-1,HS 5500-6500,CLAMP-6500,3,CLAMP-5500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.75,in,6.0,in,1,True,US Recommended,None,0.0,0.0,FSA-3750-5000-1,HS 5000-6000,CLAMP-5000,2,CLAMP-6000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.75,in,6.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-3750-7000-1,HS 6500-7000,CLAMP-7000,3,CLAMP-6500,3,B->Backend,Articulated; Orientation B->Backend
SureSeal,3.75,in,6.5,in,3,False,Rule Engine,None,0.0,0.0,FSA-3750-6500-1,HOSE 6500,CLAMP-6500,3,CLAMP-6500,3,A->Backend,Straight; Orientation A->Backend
SureSeal,3.75,in,7.0,in,1,True,US Recommended,None,0.0,0.0,FSA-3750-6500-1,HS 6500-7000,CLAMP-6500,3,CLAMP-7000,3,A->Backend,Articulated; Orientation A->Backend
SureSeal,3.75,in,7.0,in,3,False,Rule Engine,None,0.0,0.0,FSA-3750-7000-1,HOSE 7000,CLAMP-7000,3,CLAMP-7000,3,A->Backend,Straight; Orientation A->Backend
SureSeal,4.0,in,5.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-4000-5500-1,HS 5000-5500,CLAMP-5500,2,CLAMP-5000,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,4.0,in,5.0,in,3,False,Rule Engine,None,0.0,0.0,FSA-4000-5000-1,HOSE 5000,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,4.0,in,5.0,in,7,False,Rule Engine,Both,0.25,0.25,FSA-4000-5000-1,HOSE 4750,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,4.0,in,5.5,in,1,True,US Recommended,None,0.0,0.0,FSA-4000-5000-1,HS 5000-5500,CLAMP-5000,2,CLAMP-5500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,4.0,in,5.5,in,3,False,Rule Engine,None,0.0,0.0,FSA-4000-5500-1,HOSE 5500,CLAMP-5500,2,CLAMP-5500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,4.0,in,6.0,in,1,True,US Recommended,None,0.0,0.0,FSA-4000-5000-1,HS 5000-6000,CLAMP-5000,2,CLAMP-6000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,4.0,in,6.5,in,1,True,US Recommended,None,0.0,0.0,FSA-4000-5500-1,HS 5500-6500,CLAMP-5500,2,CLAMP-6500,3,A->Backend,Articulated; Orientation A->Backend
SureSeal,4.25,in,6.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-4250-5500-1,HS 5500-6500,CLAMP-5500,2,CLAMP-6500,3,A->Backend,Articulated; Orientation A->Backend
SureSeal,4.5,in,5.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-4500-6500-1,HS 5500-6500,CLAMP-6500,3,CLAMP-5500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,4.5,in,5.5,in,3,False,Rule Engine,None,0.0,0.0,FSA-4500-5500-1,HOSE 5500,CLAMP-5500,2,CLAMP-5500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,4.5,in,6.5,in,1,True,US Recommended,None,0.0,0.0,FSA-4500-5500-1,HS 5500-6500,CLAMP-5500,2,CLAMP-6500,3,A->Backend,Articulated; Orientation A->Backend
SureSeal,4.5,in,6.5,in,2,False,Rule Engine,None,0.0,0.0,FSA-4500-7000-1,HS 6500-7000,CLAMP-7000,3,CLAMP-6500,3,B->Backend,Articulated; Orientation B->Backend
SureSeal,4.5,in,6.5,in,3,False,Rule Engine,None,0.0,0.0,FSA-4500-6500-1,HOSE 6500,CLAMP-6500,3,CLAMP-6500,3,A->Backend,Straight; Orientation A->Backend
SureSeal,4.5,in,7.0,in,1,True,US Recommended,None,0.0,0.0,FSA-4500-6500-1,HS 6500-7000,CLAMP-6500,3,CLAMP-7000,3,A->Backend,Articulated; Orientation A->Backend
SureSeal,4.5,in,7.0,in,3,False,Rule Engine,None,0.0,0.0,FSA-4500-7000-1,HOSE 7000,CLAMP-7000,3,CLAMP-7000,3,A->Backend,Straight; Orientation A->Backend
SureSeal,4.5,in,8.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-4500-6500-1,HS 6500-8000,CLAMP-6500,3,CLAMP-8000,3,A->Backend,Articulated; Orientation A->Backend
SureSeal,4.5,in,8.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-4500-7000-1,HS 7000-8000,CLAMP-7000,3,CLAMP-8000,3,A->Backend,Articulated; Orientation A->Backend
SureSeal,5.0,in,6.5,in,3,False,Rule Engine,None,0.0,0.0,FSA-5000-6500-1,HOSE 6500,CLAMP-6500,3,CLAMP-6500,3,A->Backend,Straight; Orientation A->Backend
SureSeal,5.0,in,7.0,in,1,True,US Recommended,None,0.0,0.0,FSA-5000-6500-1,HS 6500-7000,CLAMP-6500,3,CLAMP-7000,3,A->Backend,Articulated; Orientation A->Backend
SureSeal,5.0,in,8.0,in,2,False,Rule Engine,None,0.0,0.0,FSA-5000-6500-1,HS 6500-8000,CLAMP-6500,3,CLAMP-8000,3,A->Backend,Articulated; Orientation A->Backend
SureSeal,25.0,mm,57.0,mm,4,False,Rule Engine,Backend,0.1122,0.0,FSA-25M-60M-1,HOSE 2250,CLAMP-2250,2,CLAMP-2250,2,A->Backend,Straight; Orientation A->Backend
SureSeal,30.0,mm,57.0,mm,4,False,Rule Engine,Backend,0.1122,0.0,FSA-30M-60M-1,HOSE 2250,CLAMP-2250,2,CLAMP-2250,2,A->Backend,Straight; Orientation A->Backend
SureSeal,30.0,mm,60.0,mm,3,False,Rule Engine,None,0.0,0.0,FSA-30M-60M-1,HOSE 2375,CLAMP-2250,2,CLAMP-2250,2,A->Backend,Straight; Orientation A->Backend
SureSeal,30.0,mm,60.0,mm,7,False,Rule Engine,Both,0.1122,0.1122,FSA-30M-60M-1,HOSE 2250,CLAMP-2250,2,CLAMP-2250,2,A->Backend,Straight; Orientation A->Backend
SureSeal,35.0,mm,60.0,mm,4,False,Rule Engine,Backend,0.1447,0.0,FSA-35M-64M-1,HOSE 2375,CLAMP-2500,2,CLAMP-2250,2,A->Backend,Straight; Orientation A->Backend
SureSeal,35.0,mm,64.0,mm,7,False,Rule Engine,Both,0.1447,0.1447,FSA-35M-64M-1,HOSE 2375,CLAMP-2500,2,CLAMP-2500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,35.0,mm,64.0,mm,7,False,Rule Engine,Both,0.0197,0.0197,FSA-35M-64M-1,HOSE 2500,CLAMP-2500,2,CLAMP-2500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,35.0,mm,70.0,mm,6,False,Rule Engine,Both,0.0197,0.1309,FSA-35M-64M-1,HS 2500-2625,CLAMP-2500,2,CLAMP-3000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,35.0,mm,70.0,mm,6,False,Rule Engine,Both,0.0197,0.0059,FSA-35M-64M-1,HS 2500-2750,CLAMP-2500,2,CLAMP-3000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,35.0,mm,76.0,mm,6,False,Rule Engine,Both,0.0197,0.2421,FSA-35M-64M-1,HS 2500-2750,CLAMP-2500,2,CLAMP-3000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,40.0,mm,57.0,mm,4,False,Rule Engine,Backend,0.1122,0.0,FSA-40M-60M-1,HOSE 2250,CLAMP-2250,2,CLAMP-2250,2,A->Backend,Straight; Orientation A->Backend
SureSeal,40.0,mm,60.0,mm,3,False,Rule Engine,None,0.0,0.0,FSA-40M-60M-1,HOSE 2375,CLAMP-2250,2,CLAMP-2250,2,A->Backend,Straight; Orientation A->Backend
SureSeal,40.0,mm,60.0,mm,4,False,Rule Engine,Backend,0.1447,0.0,FSA-40M-64M-1,HOSE 2375,CLAMP-2500,2,CLAMP-2250,2,A->Backend,Straight; Orientation A->Backend
SureSeal,40.0,mm,60.0,mm,7,False,Rule Engine,Both,0.1122,0.1122,FSA-40M-60M-1,HOSE 2250,CLAMP-2250,2,CLAMP-2250,2,A->Backend,Straight; Orientation A->Backend
SureSeal,40.0,mm,64.0,mm,6,False,Rule Engine,Stern,0.0,0.1447,FSA-40M-60M-1,HOSE 2375,CLAMP-2250,2,CLAMP-2500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,40.0,mm,64.0,mm,6,False,Rule Engine,Both,0.2421,0.0197,FSA-40M-76M-1,HS 2500-2750,CLAMP-3000,2,CLAMP-2500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,40.0,mm,64.0,mm,7,False,Rule Engine,Both,0.1447,0.1447,FSA-40M-64M-1,HOSE 2375,CLAMP-2500,2,CLAMP-2500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,40.0,mm,64.0,mm,7,False,Rule Engine,Both,0.0197,0.0197,FSA-40M-64M-1,HOSE 2500,CLAMP-2500,2,CLAMP-2500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,40.0,mm,70.0,mm,6,False,Rule Engine,Both,0.0197,0.1309,FSA-40M-64M-1,HS 2500-2625,CLAMP-2500,2,CLAMP-3000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,40.0,mm,70.0,mm,6,False,Rule Engine,Both,0.0197,0.0059,FSA-40M-64M-1,HS 2500-2750,CLAMP-2500,2,CLAMP-3000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,40.0,mm,70.0,mm,7,False,Rule Engine,Both,0.2421,0.0059,FSA-40M-76M-1,HOSE 2750,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,40.0,mm,76.0,mm,2,False,Rule Engine,None,0.0,0.0,FSA-40M-76M-1,HS 3000-3000,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,40.0,mm,76.0,mm,3,False,Rule Engine,None,0.0,0.0,FSA-40M-76M-1,HOSE 3000,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,40.0,mm,76.0,mm,6,False,Rule Engine,Both,0.0197,0.2421,FSA-40M-64M-1,HS 2500-2750,CLAMP-2500,2,CLAMP-3000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,40.0,mm,76.0,mm,7,False,Rule Engine,Both,0.2421,0.2421,FSA-40M-76M-1,HOSE 2750,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,40.0,mm,76.0,mm,7,False,Rule Engine,Both,0.1171,0.1171,FSA-40M-76M-1,HOSE 2875,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,40.0,mm,79.0,mm,5,False,Rule Engine,Stern,0.0,0.1102,FSA-40M-76M-1,HS 3000-3000,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,40.0,mm,79.0,mm,6,False,Rule Engine,Stern,0.0,0.1102,FSA-40M-76M-1,HOSE 3000,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,40.0,mm,79.0,mm,7,False,Rule Engine,Both,0.1171,0.2352,FSA-40M-76M-1,HOSE 2875,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,45.0,mm,64.0,mm,6,False,Rule Engine,Both,0.2421,0.0197,FSA-45M-76M-1,HS 2500-2750,CLAMP-3000,2,CLAMP-2500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,45.0,mm,70.0,mm,7,False,Rule Engine,Both,0.2421,0.0059,FSA-45M-76M-1,HOSE 2750,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,45.0,mm,73.0,mm,4,False,Rule Engine,Backend,0.1171,0.0,FSA-45M-76M-1,HOSE 2875,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,45.0,mm,73.0,mm,7,False,Rule Engine,Both,0.2421,0.124,FSA-45M-76M-1,HOSE 2750,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,45.0,mm,76.0,mm,2,False,Rule Engine,None,0.0,0.0,FSA-45M-76M-1,HS 3000-3000,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,45.0,mm,76.0,mm,3,False,Rule Engine,None,0.0,0.0,FSA-45M-76M-1,HOSE 3000,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,45.0,mm,76.0,mm,7,False,Rule Engine,Both,0.2421,0.2421,FSA-45M-76M-1,HOSE 2750,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,45.0,mm,76.0,mm,7,False,Rule Engine,Both,0.1171,0.1171,FSA-45M-76M-1,HOSE 2875,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,45.0,mm,79.0,mm,5,False,Rule Engine,Stern,0.0,0.1102,FSA-45M-76M-1,HS 3000-3000,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,45.0,mm,79.0,mm,6,False,Rule Engine,Stern,0.0,0.1102,FSA-45M-76M-1,HOSE 3000,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,45.0,mm,79.0,mm,7,False,Rule Engine,Both,0.1171,0.2352,FSA-45M-76M-1,HOSE 2875,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,50.0,mm,64.0,mm,6,False,Rule Engine,Both,0.2421,0.0197,FSA-50M-76M-1,HS 2500-2750,CLAMP-3000,2,CLAMP-2500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,50.0,mm,70.0,mm,7,False,Rule Engine,Both,0.2421,0.0059,FSA-50M-76M-1,HOSE 2750,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,50.0,mm,76.0,mm,2,False,Rule Engine,None,0.0,0.0,FSA-50M-76M-1,HS 3000-3000,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,50.0,mm,76.0,mm,3,False,Rule Engine,None,0.0,0.0,FSA-50M-76M-1,HOSE 3000,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,50.0,mm,76.0,mm,3,False,Rule Engine,Backend,0.1102,0.0,FSA-50M-79M-1,HS 3000-3000,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,50.0,mm,76.0,mm,4,False,Rule Engine,Backend,0.1102,0.0,FSA-50M-79M-1,HOSE 3000,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,50.0,mm,76.0,mm,7,False,Rule Engine,Both,0.2421,0.2421,FSA-50M-76M-1,HOSE 2750,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,50.0,mm,76.0,mm,7,False,Rule Engine,Both,0.1171,0.1171,FSA-50M-76M-1,HOSE 2875,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,50.0,mm,76.0,mm,7,False,Rule Engine,Both,0.2352,0.1171,FSA-50M-79M-1,HOSE 2875,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,50.0,mm,79.0,mm,3,False,Rule Engine,None,0.0,0.0,FSA-50M-79M-1,HOSE 3125,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,50.0,mm,79.0,mm,4,False,Rule Engine,Backend,0.1427,0.0,FSA-50M-83M-1,HOSE 3125,CLAMP-3500,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,50.0,mm,79.0,mm,5,False,Rule Engine,Stern,0.0,0.1102,FSA-50M-76M-1,HS 3000-3000,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,50.0,mm,79.0,mm,6,False,Rule Engine,Stern,0.0,0.1102,FSA-50M-76M-1,HOSE 3000,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,50.0,mm,79.0,mm,6,False,Rule Engine,Both,0.1102,0.1102,FSA-50M-79M-1,HS 3000-3000,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,50.0,mm,79.0,mm,7,False,Rule Engine,Both,0.1171,0.2352,FSA-50M-76M-1,HOSE 2875,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,50.0,mm,79.0,mm,7,False,Rule Engine,Both,0.2352,0.2352,FSA-50M-79M-1,HOSE 2875,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,50.0,mm,79.0,mm,7,False,Rule Engine,Both,0.1102,0.1102,FSA-50M-79M-1,HOSE 3000,CLAMP-3000,2,CLAMP-3000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,50.0,mm,83.0,mm,6,False,Rule Engine,Stern,0.0,0.1427,FSA-50M-79M-1,HOSE 3125,CLAMP-3000,2,CLAMP-3500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,50.0,mm,83.0,mm,6,False,Rule Engine,Both,0.0177,0.0177,FSA-50M-83M-1,HS 3250-3250,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,50.0,mm,83.0,mm,7,False,Rule Engine,Both,0.1427,0.1427,FSA-50M-83M-1,HOSE 3125,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,50.0,mm,83.0,mm,7,False,Rule Engine,Both,0.0177,0.0177,FSA-50M-83M-1,HOSE 3250,CLAMP-3500,2,CLAMP-3500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,80.0,mm,108.0,mm,7,False,Rule Engine,Both,0.2382,0.002,FSA-80M-114M-1,HOSE 4250,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,80.0,mm,114.0,mm,2,False,Rule Engine,None,0.0,0.0,FSA-80M-114M-1,HS 4500-4500,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,80.0,mm,114.0,mm,3,False,Rule Engine,None,0.0,0.0,FSA-80M-114M-1,HOSE 4500,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,80.0,mm,114.0,mm,7,False,Rule Engine,Both,0.2382,0.2382,FSA-80M-114M-1,HOSE 4250,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,80.0,mm,127.0,mm,2,False,Rule Engine,None,0.0,0.0,FSA-80M-114M-1,HS 4500-5000,CLAMP-4500,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,85.0,mm,114.0,mm,2,False,Rule Engine,None,0.0,0.0,FSA-85M-114M-1,HS 4500-4500,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,85.0,mm,114.0,mm,2,False,Rule Engine,None,0.0,0.0,FSA-85M-127M-1,HS 4500-5000,CLAMP-5000,2,CLAMP-4500,2,B->Backend,Articulated; Orientation B->Backend
SureSeal,85.0,mm,114.0,mm,3,False,Rule Engine,None,0.0,0.0,FSA-85M-114M-1,HOSE 4500,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,85.0,mm,114.0,mm,7,False,Rule Engine,Both,0.2382,0.2382,FSA-85M-114M-1,HOSE 4250,CLAMP-4500,2,CLAMP-4500,2,A->Backend,Straight; Orientation A->Backend
SureSeal,85.0,mm,127.0,mm,2,False,Rule Engine,None,0.0,0.0,FSA-85M-114M-1,HS 4500-5000,CLAMP-4500,2,CLAMP-5000,2,A->Backend,Articulated; Orientation A->Backend
SureSeal,85.0,mm,127.0,mm,3,False,Rule Engine,None,0.0,0.0,FSA-85M-127M-1,HOSE 5000,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,85.0,mm,127.0,mm,7,False,Rule Engine,Both,0.25,0.25,FSA-85M-127M-1,HOSE 4750,CLAMP-5000,2,CLAMP-5000,2,A->Backend,Straight; Orientation A->Backend
SureSeal,85.0,mm,152.0,mm,2,False,Rule Engine,None,0.0,0.0,FSA-85M-127M-1,HS 5000-6000,CLAMP-5000,2,CLAMP-6000,2,A->Backend,Articulated; Orientation A->Backend
